cruise,station,type,yyyy-mm-ddThh:mm,decimal_year,lonE,lonW,lat,day_of_yr,z_0,T_0,S_0,O_0,D_15,D_19,D_20,D_21,D_22,D_23,D_24,D_25,T_5,T_10,T_15,T_20,T_25,T_30,T_40,T_50,T_75,T_100,T_125,T_150,T_200,T_250,T_300,DO_20,DO_60
GOLCA XI,E86,C,2016-07-01T09:57:03.000,2016.5014,247.76196,112.23804,27.47128,183,1,27.1679,35.2809,201.428,176,66,56,33.8492,23,19.5404,14.4447,7.23426,25.4922,24.5758,23.9126,22.7312,21.9961,21.6964,20.7105,20.4286,18.5998,17.6719,17.1383,16.2159,14.5907,13.6013,12.5943,,
GOLCA XI,E87,C,2016-07-01T12:10:21.000,2016.5014,247.97835,112.02165,27.5358,183,8,27.6202,35.2988,194.656,126,37,31.8933,30.5489,27.4096,25.3952,24.0799,20.5875,,27.3278,26.176,25.0782,23.2917,21.3771,18.875,18.2472,16.4133,15.8063,15.0214,14.2306,12.7516,11.8871,11.1114,,
GOLCA XI,E88,C,2016-07-01T14:10:49.000,2016.5014,248.15771,111.84229,27.60913,183,2,28.5022,35.2805,186.292,111,39.7457,36.308,32.095,28.1121,25.095,23.4369,21.6987,28.5908,28.5127,27.85,25.9228,23.0444,21.482,18.9184,18.1161,16.6608,15.4426,14.8176,14.0691,12.9203,11.8891,11.258,,
GOLCA XI,E89,C,2016-07-01T16:08:41.000,2016.5014,248.34877,111.65123,27.67085,183,3,28.676,35.2343,184.501,121,53,45.7144,40.4913,35.1611,31.4371,27,23.4317,28.6911,28.6488,27.9234,26.3267,24.2909,23.427,21.0567,19.1863,16.6793,15.6029,14.8816,14.3037,13.2536,12.2107,11.2933,,
MMB,T12,C,2016-07-15T13:10:23.000,2016.5397,247.85178,112.14822,27.33342,197,2,27.442,35.2248,204.654,178.419,94,77,44.5541,42,25.4757,20.3114,9.5629,26.6043,24.7599,24.4048,24.0905,23.0823,22.5793,22.2006,20.5344,20.1184,18.8022,17.6834,16.6925,14.2138,12.7531,10.8071,264.855,177.898
MMB,T12,C,2016-07-15T13:10:23.000,2016.5397,247.85178,112.14822,27.33342,197,2,27.442,35.2248,204.654,178.419,94,77,44.5541,42,25.4757,20.3114,9.5629,26.6043,24.7599,24.4048,24.0905,23.0823,22.5793,22.2006,20.5344,20.1184,18.8022,17.6834,16.6925,14.2138,12.7531,10.8071,264.855,177.898
MMB,T10B,C,2016-07-15T13:59:40.000,2016.5397,247.82358,112.17642,27.31174,197,3,27.6311,35.2376,209.265,192.775,102.24,84.4975,64,41,27.3946,16.7555,10.8096,26.6776,25.1641,24.5663,23.663,23.2095,22.7251,22.2098,21.4378,20.5181,19.1822,17.7386,16.8199,14.8077,,,,
MMB,T10B,C,2016-07-15T13:59:40.000,2016.5397,247.82358,112.17642,27.31174,197,3,27.6311,35.2376,209.265,192.775,102.24,84.4975,64,41,27.3946,16.7555,10.8096,26.6776,25.1641,24.5663,23.663,23.2095,22.7251,22.2098,21.4378,20.5181,19.1822,17.7386,16.8199,14.8077,,,,
MMB,T4,C,2016-07-15T14:49:48.000,2016.5397,247.80222,112.19778,27.37988,197,3,26.9688,35.2197,228.05,187.532,97,67.8287,50,35.4554,23.6809,16.6031,12.4901,26.4761,25.2466,24.5547,23.4456,22.5902,22.3317,21.6715,21.0189,19.7639,18.8968,17.6685,16.5483,14.2531,12.8427,11.01,262,184.959
MMB,T4,C,2016-07-15T14:49:48.000,2016.5397,247.80222,112.19778,27.37988,197,3,26.9688,35.2197,228.05,187.532,97,67.8287,50,35.4554,23.6809,16.6031,12.4901,26.4761,25.2466,24.5547,23.4456,22.5902,22.3317,21.6715,21.0189,19.7639,18.8968,17.6685,16.5483,14.2531,12.8427,11.01,262,184.959
MMB,T2,C,2016-07-15T15:27:25.000,2016.5397,247.76865,112.23135,27.35588,197,2,27.6427,35.2175,223.463,189.699,105,68.4252,52.283,41.5967,26.7734,17,11.3892,26.5723,25.1799,24.3471,23.7447,23.2052,22.671,22.1527,21.2196,19.7345,19.186,17.8766,16.6921,14.6165,12.1504,,244.387,208.754
MMB,T2,C,2016-07-15T15:27:25.000,2016.5397,247.76865,112.23135,27.35588,197,2,27.6427,35.2175,223.463,189.699,105,68.4252,52.283,41.5967,26.7734,17,11.3892,26.5723,25.1799,24.3471,23.7447,23.2052,22.671,22.1527,21.2196,19.7345,19.186,17.8766,16.6921,14.6165,12.1504,,244.387,208.754
